Station_Code,Station_Name,Short,Medium,Long,Total_Distinct_Trains,Pct_Short,Pct_Medium,Pct_Long
PRWA,PARWAKHURD H,0,0,4,4,0.0,0.0,100.0
KXL,KAMARBANDHA,0,0,4,4,0.0,0.0,100.0
KZQ,KHIMEL,0,0,4,4,0.0,0.0,100.0
SAPE,SAPE-WAMNE (,0,0,4,4,0.0,0.0,100.0
SAPR,SARANGPUR RO,0,0,4,4,0.0,0.0,100.0
SAR,SHAHZAD NAGA,0,0,4,4,0.0,0.0,100.0
CDRA,CHANDERA HAL,1,2,1,4,25.0,50.0,25.0
CDS,CHANDISAR,0,0,4,4,0.0,0.0,100.0
KIKA,KURWAI KETHO,0,2,2,4,0.0,50.0,50.0
KJP,KHOJEEPURA,0,0,4,4,0.0,0.0,100.0
BWO,BURAMARA,4,0,0,4,100.0,0.0,0.0
CDI,CHANDNI,0,0,4,4,0.0,0.0,100.0
KHOH,KHOH,0,0,4,4,0.0,0.0,100.0
KHPL,KHALIAPALI,0,0,4,4,0.0,0.0,100.0
PRN,PARAUNA,0,0,4,4,0.0,0.0,100.0
LBZ,LALBAGH,0,2,2,4,0.0,50.0,50.0
LCH,LINCH,0,4,0,4,0.0,100.0,0.0
KHRY,KHAIRAHI,0,0,4,4,0.0,0.0,100.0
GAL,GHATALA,0,0,4,4,0.0,0.0,100.0
GAMI,GOGAMERI,0,0,4,4,0.0,0.0,100.0
CTJ,CHATENI,0,0,4,4,0.0,0.0,100.0
CTL,CHITAL,0,4,0,4,0.0,100.0,0.0
GAA,GALAN,0,0,4,4,0.0,0.0,100.0
SBLJ,SHRI BALAJI,0,0,4,4,0.0,0.0,100.0
KHD,KHODIYAR,0,1,3,4,0.0,25.0,75.0
KHDI,KHANDHERI,0,0,4,4,0.0,0.0,100.0
KHDR,KHANDARI HAL,0,4,0,4,0.0,100.0,0.0
PRKD,POWAR KHEDA,0,0,4,4,0.0,0.0,100.0
LATH,LATH HALT,0,4,0,4,0.0,100.0,0.0
LDU,LUNIDHAR,0,4,0,4,0.0,100.0,0.0
LEK,LAKHAKERA,0,0,4,4,0.0,0.0,100.0
LGI,LONGAI,0,4,0,4,0.0,100.0,0.0
LGRE,LINGIRI,0,0,4,4,0.0,0.0,100.0
BMA,BAGMAR,0,0,4,4,0.0,0.0,100.0
BMBE,BIMBARI,0,0,4,4,0.0,0.0,100.0
KHKT,KHOTKHOTI,0,0,4,4,0.0,0.0,100.0
BJK,BIJORA,0,0,4,4,0.0,0.0,100.0
LH,LAHING,0,0,4,4,0.0,0.0,100.0
LHL,LAHOAL,0,4,0,4,0.0,100.0,0.0
PPTR,PUSHPATTUR,0,2,2,4,0.0,50.0,50.0
LDM,LADERMER,0,0,4,4,0.0,0.0,100.0
PQZ,PUNDIBARI,0,0,4,4,0.0,0.0,100.0
DRA,DULARIYA,0,0,4,4,0.0,0.0,100.0
DRG,DARSHANNAGAR,0,0,4,4,0.0,0.0,100.0
DRGM,DEORAGRAM,0,0,4,4,0.0,0.0,100.0
DRGU,DAMRUGHUTU,0,2,2,4,0.0,50.0,50.0
DRHI,DAGARKHEDI,0,0,4,4,0.0,0.0,100.0
BAHI,BALENAHALLI,0,0,4,4,0.0,0.0,100.0
SBW,SHEWBABUDIH,0,4,0,4,0.0,100.0,0.0
SDH,SARADHNA,0,2,2,4,0.0,50.0,50.0
SDMK,SIDMUKH,0,0,4,4,0.0,0.0,100.0
SEI,SHENDRI,0,0,4,4,0.0,0.0,100.0
CGTA,CHEGUNTA,0,0,4,4,0.0,0.0,100.0
PPF,PIPLAJ,0,2,2,4,0.0,50.0,50.0
PPJ,POPHLAJ,0,0,4,4,0.0,0.0,100.0
LMC,LAKHAMANCHI,0,0,4,4,0.0,0.0,100.0
KFC,KALPATTICHAT,0,2,2,4,0.0,50.0,50.0
KFD,KARANJADI,0,0,4,4,0.0,0.0,100.0
CEME,CHEGRO,0,2,2,4,0.0,50.0,50.0
CGF,CHARALI,0,0,4,4,0.0,0.0,100.0
KGX,KANGINHAL,0,0,4,4,0.0,0.0,100.0
KGZ,KARUNGUZHI,0,2,2,4,0.0,50.0,50.0
KHA,KHAIGAON,4,0,0,4,100.0,0.0,0.0
PPCK,PIPALWALI CH,0,0,4,4,0.0,0.0,100.0
LKG,LAMSAKHANG,0,0,4,4,0.0,0.0,100.0
LKZ,LAKDIYA,0,0,4,4,0.0,0.0,100.0
ASTG,ASHTEGAON,0,1,3,4,0.0,25.0,75.0
ATA,ATA,0,0,4,4,0.0,0.0,100.0
ATKS,ATWA KURSATH,0,2,2,4,0.0,50.0,50.0
ATM,ALTAGRAM,0,0,4,4,0.0,0.0,100.0
UWAN,URWAN,0,0,4,4,0.0,0.0,100.0
VADR,VARUD,0,1,3,4,0.0,25.0,75.0
GAJB,GAJARA BAHAR,0,0,4,4,0.0,0.0,100.0
GAJU,GAJU HALT,0,1,3,4,0.0,25.0,75.0
KDY,KETTANDAPATT,0,0,4,4,0.0,0.0,100.0
KDT,KHADARPETT,0,0,4,4,0.0,0.0,100.0
BIR,BIR,4,0,0,4,100.0,0.0,0.0
LNH,LACHHMANGARH,2,2,0,4,50.0,50.0,0.0
LNP,LANGARPETH,0,0,4,4,0.0,0.0,100.0
PNT,PANITOLA,0,4,0,4,0.0,100.0,0.0
PNV,PANEVADI,0,0,4,4,0.0,0.0,100.0
PNVT,PANCHRATNA,0,0,4,4,0.0,0.0,100.0
PNWN,PACHAWAN,0,0,4,4,0.0,0.0,100.0
KDBR,KHADKI BAZAR,0,0,4,4,0.0,0.0,100.0
KDK,KOHDAD,0,0,4,4,0.0,0.0,100.0
KDL,KANKROLI,0,0,4,4,0.0,0.0,100.0
CSMA,CHANASMA JN.,0,1,3,4,0.0,25.0,75.0
GARA,GARHA,0,0,4,4,0.0,0.0,100.0
GBP,GULABPURA,0,0,4,4,0.0,0.0,100.0
GBQ,GODBHAGA,0,0,4,4,0.0,0.0,100.0
KCLA,KENCHANALU,0,2,2,4,0.0,50.0,50.0
PNHR,PANIHAR,0,0,4,4,0.0,0.0,100.0
LOM,LODHMA,0,0,4,4,0.0,0.0,100.0
LPR,LILAPURROAD,0,0,4,4,0.0,0.0,100.0
BUPH,BABUPETH,0,2,2,4,0.0,50.0,50.0
ALAI,ALAI,0,0,4,4,0.0,0.0,100.0
BUR,BINDAURA,0,0,4,4,0.0,0.0,100.0
BURA,BAHUARA(HALT,0,4,0,4,0.0,100.0,0.0
KCM,KALASAMUDRAM,0,0,4,4,0.0,0.0,100.0
KCP,KALGUPUR,0,0,4,4,0.0,0.0,100.0
KCR,KHONKAR,0,0,4,4,0.0,0.0,100.0
BISH,BISHENGARH,0,0,4,4,0.0,0.0,100.0
KBK,KHAMIL GHAT,0,0,4,4,0.0,0.0,100.0
BIPR,BHEEMPURA,0,0,4,4,0.0,0.0,100.0
AWM,ASWAPURAM,0,0,4,4,0.0,0.0,100.0
LPTA,LONGPATIA,0,0,4,4,0.0,0.0,100.0
LRI,LIHURI PH,0,0,4,4,0.0,0.0,100.0
DAN,DHANETA,0,0,4,4,0.0,0.0,100.0
VCN,VIROCHANNAGA,0,0,4,4,0.0,0.0,100.0
VDM,VADAMADURA,0,2,2,4,0.0,50.0,50.0
VDV,VADIYA DEVLI,0,4,0,4,0.0,100.0,0.0
VEI,VELLIYANAI,0,0,4,4,0.0,0.0,100.0
DOTL,DEOTALA,0,4,0,4,0.0,100.0,0.0
CSDR,CHANNASANDRA,0,0,4,4,0.0,0.0,100.0
SER,SAMAYANALLUR,1,3,0,4,25.0,75.0,0.0
SEX,SERONI ROAD,0,0,4,4,0.0,0.0,100.0
SF,SETTIGUNTA,0,0,4,4,0.0,0.0,100.0
SFG,SUBEDARGANJ,0,0,4,4,0.0,0.0,100.0
AV,ASVALI,0,2,2,4,0.0,50.0,50.0
SFK,SIKIR,0,0,4,4,0.0,0.0,100.0
DOW,DAVOL,0,4,0,4,0.0,100.0,0.0
DOZ,DAURAI,0,2,2,4,0.0,50.0,50.0
LT,LAHAVIT,0,2,2,4,0.0,50.0,50.0
LTI,LATTERI,0,0,4,4,0.0,0.0,100.0
LTKR,LALIT KHERA,0,4,0,4,0.0,100.0,0.0
BMPT,BANNI MAHAMM,0,4,0,4,0.0,100.0,0.0
SFPR,SAFIPUR,0,2,2,4,0.0,50.0,50.0
BIF,BHAIRONPUR,0,0,4,4,0.0,0.0,100.0
KAUA,KATHAUTIA,0,0,4,4,0.0,0.0,100.0
KAW,KHAJURI,0,0,4,4,0.0,0.0,100.0
BDKT,BADAKHANDITA,0,4,0,4,0.0,100.0,0.0
BUTN,BUTANA HALT,0,4,0,4,0.0,100.0,0.0
BMSN,BAMSIN,0,0,4,4,0.0,0.0,100.0
BMU,BAMHRAULI,0,0,4,4,0.0,0.0,100.0
PLV,PALSI,0,0,4,4,0.0,0.0,100.0
PMD,PAMIDI,0,0,4,4,0.0,0.0,100.0
LSG,LAWA SARDARG,0,0,4,4,0.0,0.0,100.0
PLSG,PALASINGI,0,0,4,4,0.0,0.0,100.0
BMN,BHIMANA,0,0,4,4,0.0,0.0,100.0
BMNL,BAMANWALI,0,0,4,4,0.0,0.0,100.0
KARO,KHARIO PH,0,0,4,4,0.0,0.0,100.0
KARR,KHARAR,0,0,4,4,0.0,0.0,100.0
BILK,BILKHA,0,1,3,4,0.0,25.0,75.0
SGDP,SAGADAPATA,0,0,4,4,0.0,0.0,100.0
KAGA,KURHAGADA,0,0,4,4,0.0,0.0,100.0
AVL,AMRUTVEL,2,2,0,4,50.0,50.0,0.0
KBA,KURBALAKOTA,0,0,4,4,0.0,0.0,100.0
BDIN,BHADAIYAN,0,3,1,4,0.0,75.0,25.0
LW,LORWADA,0,0,4,4,0.0,0.0,100.0
LWS,LUKWASA,0,0,4,4,0.0,0.0,100.0
LXR,LUNSERIYA,0,0,4,4,0.0,0.0,100.0
MADR,MADURE (H),0,2,2,4,0.0,50.0,50.0
BUBT,BUDA BHARTHA,0,0,4,4,0.0,0.0,100.0
PKRA,PARSA KHERA,0,0,4,4,0.0,0.0,100.0
PKRH,PARSA KERWA,0,4,0,4,0.0,100.0,0.0
GDH,GIDANAHALLI,0,0,4,4,0.0,0.0,100.0
KAKN,KAIMARAKALAN,0,0,4,4,0.0,0.0,100.0
JWK,JAWAHARPUR K,0,4,0,4,0.0,100.0,0.0
CHBN,CHAND KHIRA,0,0,4,4,0.0,0.0,100.0
CHBR,CHAURE BAZAR,0,0,4,4,0.0,0.0,100.0
BMSB,BHIMASAR,0,0,4,4,0.0,0.0,100.0
VGL,VAGHLI,0,0,4,4,0.0,0.0,100.0
SHRM,SHARMA HALT,0,2,2,4,0.0,50.0,50.0
JUA,JARAUNA,0,1,3,4,0.0,25.0,75.0
JUBS,JUBBASAHANI,0,0,4,4,0.0,0.0,100.0
JUJA,JUJOMURA,0,0,4,4,0.0,0.0,100.0
JVA,JAVALE,0,0,4,4,0.0,0.0,100.0
JVL,JAMWALA,0,2,2,4,0.0,50.0,50.0
JXN,JIRONA HALT,0,0,4,4,0.0,0.0,100.0
KADI,KADI,0,1,3,4,0.0,25.0,75.0
SHER,SHER (HALT),0,4,0,4,0.0,100.0,0.0
SHIV,SHINDAWANE,0,0,4,4,0.0,0.0,100.0
BHUA,BHUA,0,0,4,4,0.0,0.0,100.0
BHY,BHAYAVADAR,0,0,4,4,0.0,0.0,100.0
BIB,BIRPUR,0,0,4,4,0.0,0.0,100.0
TPP,TOPPUR,0,0,4,4,0.0,0.0,100.0
JW,JATWARA,0,0,4,4,0.0,0.0,100.0
SHTT,SILGHAT TOWN,0,0,4,4,0.0,0.0,100.0
SHYP,SAKKARAYA PA,0,2,2,4,0.0,50.0,50.0
SHMI,SHIROOR,0,0,4,4,0.0,0.0,100.0
SHNX,SHEOSINGHPUR,1,1,2,4,25.0,25.0,50.0
PKX,PAKHRAULI,0,3,1,4,0.0,75.0,25.0
PLD,PALDHI,0,0,4,4,0.0,0.0,100.0
PLJE,PHULWARTANR,2,0,2,4,50.0,0.0,50.0
PLM,PANELI MOTI,0,0,4,4,0.0,0.0,100.0
DPE,DEVARAPALLE,0,2,2,4,0.0,50.0,50.0
DPLN,DIPLANA,0,0,4,4,0.0,0.0,100.0
DNWR,DHANWAR,0,4,0,4,0.0,100.0,0.0
DOH,DHODRAMOHAR,0,0,4,4,0.0,0.0,100.0
DOHM,DEVGADH MADA,0,0,4,4,0.0,0.0,100.0
JTP,JETPUR,0,4,0,4,0.0,100.0,0.0
TNUE,TINDAULI,0,0,4,4,0.0,0.0,100.0
TORA,TORNIYA,0,1,3,4,0.0,25.0,75.0
VGM,VINNAMANGALA,0,0,4,4,0.0,0.0,100.0
BAMR,BAMUR,0,0,4,4,0.0,0.0,100.0
PK,PAKNI,0,0,4,4,0.0,0.0,100.0
PKC,PAKRA,0,0,4,4,0.0,0.0,100.0
PKE,PIMPAR KHED,0,0,4,4,0.0,0.0,100.0
PKGM,PHAKHOAGARM,0,3,1,4,0.0,75.0,25.0
PKNA,PAKHNA,0,0,4,4,0.0,0.0,100.0
MADU,MADDURU,0,4,0,4,0.0,100.0,0.0
MAEL,MAEL,0,0,4,4,0.0,0.0,100.0
MAH,MADHOGANJ,0,2,2,4,0.0,50.0,50.0
MANG,MAHANAGAR,0,4,0,4,0.0,100.0,0.0
GEG,GIR GADHARA,0,2,2,4,0.0,50.0,50.0
JSB,YAMUNA SOUTH,0,0,4,4,0.0,0.0,100.0
JSC,JALESAR CITY,0,4,0,4,0.0,100.0,0.0
JSR,JASRA,0,0,4,4,0.0,0.0,100.0
MANK,MANKI,0,0,4,4,0.0,0.0,100.0
BTSI,BATASI,0,0,4,4,0.0,0.0,100.0
PJN,PANJHAN,0,0,4,4,0.0,0.0,100.0
PJPR,PJP ROAD HAL,0,2,2,4,0.0,50.0,50.0
PJR,PANGRI,0,0,4,4,0.0,0.0,100.0
ANE,ANANTARAJUPE,0,0,4,4,0.0,0.0,100.0
MAR,MULANUR,0,2,2,4,0.0,50.0,50.0
PHQ,PARDHADE,0,0,4,4,0.0,0.0,100.0
JTIN,JETHIAN,0,0,4,4,0.0,0.0,100.0
JTN,JOTANA,0,4,0,4,0.0,100.0,0.0
SJRR,SAJERPAR,0,0,4,4,0.0,0.0,100.0
SJT,SHUJATPUR,0,0,4,4,0.0,0.0,100.0
APRH,ALEHPUR,0,4,0,4,0.0,100.0,0.0
PHV,PIRTHIGANJ,0,1,3,4,0.0,25.0,75.0
PI,PADLI,0,2,2,4,0.0,50.0,50.0
PIC,PARICHA,0,0,4,4,0.0,0.0,100.0
MALR,MALLUR,0,4,0,4,0.0,100.0,0.0
MBW,MALWARA,0,0,4,4,0.0,0.0,100.0
BMVR,BMVR,0,4,0,4,0.0,100.0,0.0
BNAR,BINAUR,0,0,4,4,0.0,0.0,100.0
SJF,SAJANVAV ROA,2,2,0,4,50.0,50.0,0.0
SJMA,SANJAMALA,0,4,0,4,0.0,100.0,0.0
BHRJ,BECHRAJI,0,1,3,4,0.0,25.0,75.0
CRC,CHARKHARI RO,0,0,4,4,0.0,0.0,100.0
BNDI,BARUNDNI,0,0,4,4,0.0,0.0,100.0
PHI,PANIKHAITI,0,0,4,4,0.0,0.0,100.0
BTZ,BALIMARA,0,0,4,4,0.0,0.0,100.0
MCPE,MARWAR CHHAP,0,0,4,4,0.0,0.0,100.0
MCRD,MECHERI ROAD,2,2,0,4,50.0,50.0,0.0
MCSC,MAHARAJA CHH,0,0,4,4,0.0,0.0,100.0
MCZ,MAHABUANG,0,0,4,4,0.0,0.0,100.0
PFL,PIPRALA,0,0,4,4,0.0,0.0,100.0
PGL,PAGDHAL,0,0,4,4,0.0,0.0,100.0
CRK,CHARKHEDA,0,0,4,4,0.0,0.0,100.0
GGO,GORAM GHAT,0,0,4,4,0.0,0.0,100.0
BHRM,BISHRAMGANJ,4,0,0,4,100.0,0.0,0.0
JRPD,JARAPADA,0,0,4,4,0.0,0.0,100.0
JRQ,JHAROKHAS,0,0,4,4,0.0,0.0,100.0
APU,ANIPUR,0,3,1,4,0.0,75.0,25.0
PGP,PANDURANGA P,0,0,4,4,0.0,0.0,100.0
MBF,MUNABAO,0,2,2,4,0.0,50.0,50.0
MBGA,MARWAR BAGRA,0,0,4,4,0.0,0.0,100.0
DNJ,DAUNDAJ,0,0,4,4,0.0,0.0,100.0
DNPR,DHANPURA,0,1,3,4,0.0,25.0,75.0
DNU,DALSANUR,0,0,4,4,0.0,0.0,100.0
DNUA,DHANSURA,0,4,0,4,0.0,100.0,0.0
SKBR,SHANKARPUR B,0,0,4,4,0.0,0.0,100.0
SKKE,SEKERKOTE,4,0,0,4,100.0,0.0,0.0
GHRI,GHORI  HALT,0,1,3,4,0.0,25.0,75.0
TMUR,Tenua Dumari,0,4,0,4,0.0,100.0,0.0
TMP,TAMARAIPADI,0,2,2,4,0.0,50.0,50.0
GHAI,GHATIGAON,0,0,4,4,0.0,0.0,100.0
MDPA,MANDPIYA,0,0,4,4,0.0,0.0,100.0
BTKD,BHARATKUND,0,0,4,4,0.0,0.0,100.0
PDSN,PEDDASANA,0,0,4,4,0.0,0.0,100.0
PEE,PATERHI,0,4,0,4,0.0,100.0,0.0
MDVR,MADHAVNAGAR,0,0,4,4,0.0,0.0,100.0
MDXR,MUDARIA,0,0,4,4,0.0,0.0,100.0
SKPT,SOMANAYAKKAN,0,2,2,4,0.0,50.0,50.0
WSB,WASHIMBE,0,0,4,4,0.0,0.0,100.0
AAG,ANGAR,0,0,4,4,0.0,0.0,100.0
SKU,SIKRODA,0,0,4,4,0.0,0.0,100.0
JRLI,JAROLI,0,0,4,4,0.0,0.0,100.0
JRO,JIRON,0,1,3,4,0.0,25.0,75.0
BHMW,BHAMBHEWA,0,4,0,4,0.0,100.0,0.0
BHNE,BHONE,0,0,4,4,0.0,0.0,100.0
BRB,BORIBIAL,0,0,4,4,0.0,0.0,100.0
SLBN,SALAI BANWA,0,0,4,4,0.0,0.0,100.0
MWP,MAHARANI PAC,0,3,1,4,0.0,75.0,25.0
PDP,PADSE,0,0,4,4,0.0,0.0,100.0
BRHI,BARHI,0,0,4,4,0.0,0.0,100.0
METR,METHI TIKUR,0,2,2,4,0.0,50.0,50.0
MEW,MARHAURA,0,4,0,4,0.0,100.0,0.0
BRHT,BAILEY ROAD,2,2,0,4,50.0,50.0,0.0
BRI,BHIRINGI,0,0,4,4,0.0,0.0,100.0
CPL,CHAKARIAPALL,0,0,4,4,0.0,0.0,100.0
GHX,GARHARA,2,0,2,4,50.0,0.0,50.0
TMB,TEMBURU,0,0,4,4,0.0,0.0,100.0
TMGN,THAMLA MOGAN,0,0,4,4,0.0,0.0,100.0
TMKA,TOMKA,0,0,4,4,0.0,0.0,100.0
SLHA,SALHANA,0,0,4,4,0.0,0.0,100.0
SLHI,SILHAUDI,0,4,0,4,0.0,100.0,0.0
PDMA,PADMA,0,0,4,4,0.0,0.0,100.0
BNF,BANDHUA,0,2,2,4,0.0,50.0,50.0
MDPJ,MADANAPUR HA,0,0,4,4,0.0,0.0,100.0
MDPR,MODPUR,0,0,4,4,0.0,0.0,100.0
MDSA,MODASA,0,4,0,4,0.0,100.0,0.0
PCT,PANCHTALAVAD,0,2,2,4,0.0,50.0,50.0
BRKP,BARKIPONA,0,0,4,4,0.0,0.0,100.0
PDF,PADAMPUR,0,0,4,4,0.0,0.0,100.0
PDGL,PONDUGULA,1,1,2,4,25.0,25.0,50.0
PDGM,PUDUNAGARAM,0,2,2,4,0.0,50.0,50.0
SLP,SALPA,0,0,4,4,0.0,0.0,100.0
JNN,JAMUNIATANR,0,4,0,4,0.0,100.0,0.0
AVT,AVATIHALLI,0,0,4,4,0.0,0.0,100.0
AWG,AWA GARH,0,4,0,4,0.0,100.0,0.0
MYP,MUNDIAMPAKKA,0,0,4,4,0.0,0.0,100.0
JNTR,JINTI ROAD,0,0,4,4,0.0,0.0,100.0
JNX,JAGANNATH JI,0,0,4,4,0.0,0.0,100.0
JNZ,JENAL,0,0,4,4,0.0,0.0,100.0
JOBA,JOBA,0,0,4,4,0.0,0.0,100.0
MER,METPANJRA,0,0,4,4,0.0,0.0,100.0
DMYA,DAMAY,0,0,4,4,0.0,0.0,100.0
VINH,VINHERE,0,0,4,4,0.0,0.0,100.0
VJD,VIJAPADI ROA,0,2,2,4,0.0,50.0,50.0
VKH,VIKHRAN ROAD,0,0,4,4,0.0,0.0,100.0
DMK,DILMILI,0,0,4,4,0.0,0.0,100.0
SLTP,SULTANPUR,0,4,0,4,0.0,100.0,0.0
SLV,SANDALPUR,0,0,4,4,0.0,0.0,100.0
SLX,SELENGHAT,0,0,4,4,0.0,0.0,100.0
BHBV,BLOCK HUT B,0,0,4,4,0.0,0.0,100.0
NAG,NAGARGALI,0,0,4,4,0.0,0.0,100.0
SMKT,SOMAN KATTI,0,0,4,4,0.0,0.0,100.0
GIW,GIRDHARPUR,0,0,4,4,0.0,0.0,100.0
GJMB,GANJ MURADAB,0,2,2,4,0.0,50.0,50.0
GJT,JANNAGHATTA,0,0,4,4,0.0,0.0,100.0
BDT,BORDUBI ROAD,0,0,4,4,0.0,0.0,100.0
MGRD,MAGARDOH,0,0,4,4,0.0,0.0,100.0
TEO,TEEGAON,0,0,4,4,0.0,0.0,100.0
PCHT,PUNAICHAK HA,2,2,0,4,50.0,50.0,0.0
PCKM,PACHCHAKUPPA,0,0,4,4,0.0,0.0,100.0
PCL,PULICHERLA,0,0,4,4,0.0,0.0,100.0
MGRR,MAGARPUR,0,0,4,4,0.0,0.0,100.0
MGWN,MAHGAWAN HAL,0,0,4,4,0.0,0.0,100.0
TLZ,TALAVLI,0,0,4,4,0.0,0.0,100.0
BHDH,BAHADURPUR,0,2,2,4,0.0,50.0,50.0
BHDR,BHADRI,0,0,4,4,0.0,0.0,100.0
BHGN,BHILGAON,0,0,4,4,0.0,0.0,100.0
JLHI,JHILAHI,0,1,3,4,0.0,25.0,75.0
JLRF,JETALSAR JN,0,4,0,4,0.0,100.0,0.0
JMBL,JAMBHALI  HA,0,0,4,4,0.0,0.0,100.0
JMI,JAMGURI,0,0,4,4,0.0,0.0,100.0
CHIT,CHITHARI HAL,2,0,2,4,50.0,0.0,50.0
PASR,PANDURANGA S,0,2,2,4,0.0,50.0,50.0
TERH,TERHA HALT,0,4,0,4,0.0,100.0,0.0
PATR,PARAMJEEVAR,0,0,4,4,0.0,0.0,100.0
PBB,PARBATONIA,0,0,4,4,0.0,0.0,100.0
MHC,MASRAKH,0,4,0,4,0.0,100.0,0.0
MHDA,MAHADIYA,0,0,4,4,0.0,0.0,100.0
MHMB,MAHIMBA,0,0,4,4,0.0,0.0,100.0
TGDE,THANGUNDI,0,0,4,4,0.0,0.0,100.0
CHLK,CHAVALKHEDE,0,0,4,4,0.0,0.0,100.0
SMDT,SEMMANDAPATT,0,0,4,4,0.0,0.0,100.0
SMKR,SHAM KAURIA,0,4,0,4,0.0,100.0,0.0
JKH,JAHANIKHERA,0,4,0,4,0.0,100.0,0.0
JKR,JAULKHERA,0,0,4,4,0.0,0.0,100.0
SMTA,SAMUKTALA RO,0,0,4,4,0.0,0.0,100.0
SMTL,SIMARIATAL,0,0,4,4,0.0,0.0,100.0
BNRD,BALANGIR ROA,0,0,4,4,0.0,0.0,100.0
BNS,BANAS,0,0,4,4,0.0,0.0,100.0
BNSL,BANSINALA HA,0,2,2,4,0.0,50.0,50.0
PARH,PARA KHEDA,0,0,4,4,0.0,0.0,100.0
MHSA,MAHESHPUR 'A,0,4,0,4,0.0,100.0,0.0
MHUA,MAHUDHA,0,4,0,4,0.0,100.0,0.0
MIAL,MILAVALI HAL,0,0,4,4,0.0,0.0,100.0
PADH,PIPRADIH,0,0,4,4,0.0,0.0,100.0
PAE,PALANA,0,0,4,4,0.0,0.0,100.0
PAI,PABAI,0,2,2,4,0.0,50.0,50.0
SMWA,SOMESHWARA,0,2,2,4,0.0,50.0,50.0
JLG,JULGAON(DECC,0,0,4,4,0.0,0.0,100.0
TGE,THEKERAGURI,0,0,4,4,0.0,0.0,100.0
VKZ,VENKATANARAS,0,2,2,4,0.0,50.0,50.0
VLD,VAYALPADU,0,0,4,4,0.0,0.0,100.0
VLDR,VALADAR,0,2,2,4,0.0,50.0,50.0
DLW,DILWA,0,2,2,4,0.0,50.0,50.0
PAL,PALASNER,0,0,4,4,0.0,0.0,100.0
PALM,PALAYAM,0,0,4,4,0.0,0.0,100.0
ORC,ORCHHA,0,0,4,4,0.0,0.0,100.0
ORH,ODDARA HALLI,0,2,2,4,0.0,50.0,50.0
OSA,AUSA ROAD,0,0,4,4,0.0,0.0,100.0
OSH,OLD SACHIVAL,2,2,0,4,50.0,50.0,0.0
SNBR,SONUABARI,0,0,4,4,0.0,0.0,100.0
SND,SONDIMRA,0,0,4,4,0.0,0.0,100.0
SNE,SHENOLI,0,0,4,4,0.0,0.0,100.0
SNGN,SANGANER,0,0,4,4,0.0,0.0,100.0
JKB,JAKHALABANDH,0,0,4,4,0.0,0.0,100.0
VLU,VADALUR,0,0,4,4,0.0,0.0,100.0
DKY,DHOKI,0,0,4,4,0.0,0.0,100.0
CHRI,CHARHI,0,0,4,4,0.0,0.0,100.0
CHRK,CHURKI,0,0,4,4,0.0,0.0,100.0
TLMG,TALAMADUGU H,0,0,4,4,0.0,0.0,100.0
TLNH,TILAUNCHI,0,0,4,4,0.0,0.0,100.0
TLPH,TALPUR,4,0,0,4,100.0,0.0,0.0
TGRL,TANGIRIAPAL,0,0,4,4,0.0,0.0,100.0
GIS,GARHI SANDRA,0,4,0,4,0.0,100.0,0.0
JKS,JAKSI,0,4,0,4,0.0,100.0,0.0
JIR,JIRA ROAD,0,2,2,4,0.0,50.0,50.0
SNKB,SONKHAMB,0,0,4,4,0.0,0.0,100.0
SNN,SONEGAON,0,2,2,4,0.0,50.0,50.0
OTN,OATING,0,0,4,4,0.0,0.0,100.0
YSI,YEDSI,0,0,4,4,0.0,0.0,100.0
RJLK,RAJALUKAH,4,0,0,4,100.0,0.0,0.0
MKHI,MAKHI,0,2,2,4,0.0,50.0,50.0
MKL,MAKALI DURGA,0,2,2,4,0.0,50.0,50.0
BNTH,BANDNATH,0,0,4,4,0.0,0.0,100.0
MJV,MANJHAGARH,0,4,0,4,0.0,100.0,0.0
MJY,MARAMJHIRI,0,0,4,4,0.0,0.0,100.0
BKSA,BAKHSHA,0,3,1,4,0.0,75.0,25.0
BSSL,BASSI BERISA,0,0,4,4,0.0,0.0,100.0
BO,BORSAD,0,4,0,4,0.0,100.0,0.0
RJAK,RAJNAGAR K H,2,0,2,4,50.0,0.0,50.0
OLA,OLAKUR,0,2,2,4,0.0,50.0,50.0
MJGP,MAJHGAWAN PH,0,0,4,4,0.0,0.0,100.0
RJB,RAJABERA,0,0,4,4,0.0,0.0,100.0
MJNL,MAJRI NANGAL,0,0,4,4,0.0,0.0,100.0
DME,DAMNAGAR,0,2,2,4,0.0,50.0,50.0
DMGN,DHAMALGAON,0,2,2,4,0.0,50.0,50.0
VLTR,VADALI LUTER,0,4,0,4,0.0,100.0,0.0
GLE,GAJULAGUDEN,0,0,4,4,0.0,0.0,100.0
JEP,JEONATHPUR,0,1,3,4,0.0,25.0,75.0
JFG,JAFARGANJ,0,0,4,4,0.0,0.0,100.0
ANQ,AMNAPUR,0,0,4,4,0.0,0.0,100.0
SORI,SORAI,0,2,2,4,0.0,50.0,50.0
KOZ,KOSMA,0,0,4,4,0.0,0.0,100.0
JCN,JUNICHAVAND,0,1,3,4,0.0,25.0,75.0
JGF,JOGIDIH,0,0,4,4,0.0,0.0,100.0
JGJN,JUGIJAN,0,0,4,4,0.0,0.0,100.0
BHAN,BHOYANI,0,1,3,4,0.0,25.0,75.0
BHAT,BHATPURA,0,0,4,4,0.0,0.0,100.0
